gtin,descp,ncm,preco
07896264603605,BISC RECH ESTRELA BRIG 130GR,19053100,2.0654237288135593
07891040125456,FITA ISOLANTE 18MMX5M,39191020,2.914285714285714
07891000120101,CREME LEITE NESTLE LT,04015029,4.99
07891024120804,LIMP AJAX FRESH 500M,34022000,6.341666666666667
07898315733057,DESINF HIPER FLORAL 500ML,38089419,1.9151999999999998
07896004815022,ALGODAO TOPZ ZIGZAG 25G,30051090,2.3244642857142854
07896021300082,MAC SEMOLA ESPAGUETE AZ STA AMALIA,19021900,4.89
37896071007086,BISC SALG ELBIS 85GR,19053100,294.48
07898919635047,REFRIG PLANET COLA 2,22021000,7.3117241379310345
07891658956930,XICARA CHA GERMER CP TASSEL 190ML,69111010,10.540000000000001
07891035225109,LIMPA VIDROS VEJA VIDREX CR RF 500ML,34022000,10.153846153846153
07896279114998,SH MURIEL ALISENA LISOS 300ML(MUR),33051000,61.87375
07896111984857,ESMALTE IMPALA NOITE GALA GL GOLD ROYAL,33043000,3.99
02900000080713,PRESERV.EROS UVA 12X1,40141000,31.5
07891141016998,VHO TTO CAB SAUV,22042100,61.49
07891360200321,BORRACHA FABER FC MAX 2UN SM107024,40069000,5.4359090909090915
07897161345049,MASC.TRAT.ALYNE POS QUIMICA,33059000,9.99
07897664150034,AMACIANTE MINUANO BCO 2L,38099190,6.523191489361702
07891150063525,LAVA ROUPA LIQ OMO F,34022000,10.79
07898941166069,MESA PLAST.ROSSETS TAMBAQUI,94037000,55.99
07896036096062,MOL TOM POMAROLA CA,21032010,2.1993877551020407
07894321218526,ACHOC TODDYNHO LIQUIDO 270 ML TRADICIONA UN,18069000,4.463157894736842
07909510068001,CHIN IPAN NATURE PRINT 2332 26270,64022000,11.39
07891000243244,CHOC NESTLE DIPLOMAT,18063210,5.39
07896011104386,BISC MINI GOIABINHA 100G,19053100,4.642258064516129
07896050500323,LUSTRA MOV PER CARNAUBA 200ML,34052000,5.1899999999999995
07891691083112,GARRAFA TERM.GLT LISA INVICTA.,96170010,19.990000000000002
17897006310017,VINAGRE DE ALCOOL COLOR VIRROSAS TINTO 5,22090000,20.593684210526316
07896058500721,AMENDOIM CHOCOLATE DORI 70G,20081100,2.4074358974358976
07891025110668,PETIT SUISSE DANONINHO PRA LAVAR MO,04061090,3.3756521739130436
07898148118007,CR PENT PROCACHOS CRESP FENON 300ML(PRC),33059000,14.105
07896798600279,BARRA SUPINO ZERO BANANA C/ CHOC.,20089900,1.69
07894900611014,SUCO DEL VAL UVA 1L,20096900,9.98
07898162881536,FRALDA SAPEKA MEGA P,96190000,31.986666666666665
07909224080887,SANDALIA IPAN.CLASS,64022000,12.899999999999999
07891991001373,REFRIG GUAR ANTARCT DIET 2L PET,22021000,4.986860465116279
03000000274354,EMPADA DE FRANGO 110,19059090,4.5
07896058595277,BALA DORI REGALIZ 85 G FLOR UN,17049020,4.04
00810812005687,"COBERTOP 1,01KG M AM",18069000,14.600000000000001
07896496917044,SNACK ORG INT MAE TE,19053100,3.1508695652173913
07891150059856,SAB LUX FLOR VERBENA 85G,34011190,2.444
07896007811021,AJINOSHOYU 150ML,21031010,1.9235820895522386
07898215151722,LEITE LIQ PIRACANJUBA 1LT DESNATADO,04011010,6.04390243902439
07891010039783,ABS CAREF BRISA S/P,96190000,9.790000000000001
07897080600045,FARINHA MAND UARINI OVA COLIBRI 1KG,11062000,5.381379310344828
08076802085899,MAC RIGATONI N89 BAR,19021900,9.69
07891024036204,REF SH INF PALM KIDS NATURALS 200ML(CLG),33051000,21.82695652173913
07896036095874,MOLHO SAL LIZA ERVAS FINAS 234ML,21039091,4.99
07896579330081,AGUA MIN SG YARA 350ML PET,22011000,4.0792
07898002460051,PAPEL HIG TOP C8 PT,48181000,3.8899999999999997
07898930672632,SACO POLIET WYDA ENS,39234000,11.99
03614614729201,POTE VDO  INOX C TPA,70134900,29.717272727272725
07891167021020,SARDINHA G COSTA MOL TOMATE 125G,16041310,4.09
07897701101692,SALGAD CHIPS FHOM 45,20052000,8.99
07891098036759,"CHA VDE LEAO 10U 1,6",09021000,5.75
07896013106548,AMAC.ROUPA SONHO MAG,38099190,18.426470588235293
07896547908922,ALHO CAMPIL DES PO 50G,07129010,7.2
07897272900304,BISC COMUM RAINHA  400G,19053100,5.17
07791293028781,DESOD AER AXE BS BLACK 96G,33072010,11.406486486486488
07891999014191,IOG VIGOR MIX SUCR CHOC 165G,04039000,3.6999999999999997
07895144605678,PASTILHA MENTOS 35G,21069060,12.705882352941176
37896828000230,AGUA DE COCO KERO COCO 1L 1X12X1L,20098921,3363.112727272727
07897595901866,SAB INT DERMACYD FEMINA 200ML,34013000,20.89
07896085870811,KIT SH/CD ORIGEM MAX NGM SEG CARVAO(NAZ),33051000,86.25333333333333
07896003703863,BISC MARILAN TORTA 1,19053100,2.3661111111111115
07898125511272,GUARANA PET TAUA 2L,22021000,71.784
07896115700019,SH INF TRA LA LA HIDRAKIDS 480ML,33051000,7.59
07896000724564,KIT SHCOND NIELY GOLD HID CHOCOLAT,33059000,11.79
07896579993187,TOMATE SECO 50 G,07129090,5
07898317291029,SORVETE KARU BANANA 1LT,21050010,11.99
07896433641025,FIAMB KIT 320G CAR B,16025000,4.176328502415459
07896273806134,SNACK KELCAT DUO 40GR,23091000,5.41
17898080640632,LEITE LV DESN ITALAC 1LT CT,04011010,136.392
07896547500089,CACHACA CANINHA COROTE 500ML,22084000,8.67
07893000081581,COXA SAD ASSA F 800G,02071200,10.009156626506025
07891800198102,ALGODAO CREMER BOLAS 50G,56012110,3.49
01000000017755,LEITE COND ITAMBE 39,04029900,17.94
07891024115848,SAB LIQ PROTEX ERVA DOCE 250ML,34013000,9.99
07909510098046,CHIN IPAN JARDINS II 3340 2611324,64022000,17.8
07891151035309,DROPS FREEGELLS MENTA RECH CHOC 31G,17049020,0.79
07896013402657,DIF AROM SENS 100ML,33074900,15.489999999999998
07891150047419,TIRA MANCHAS LIQ.BRILHANTE ANTIBAC.UTILE,34029090,11.989999999999998
07891035146008,DESODOR HARPIC CX ACOPLAD 50G,34022000,8.19
07898919386031,SHAM.PET LIFE CLAREADOR,33072090,9.989999999999998
07891150037328,COND SEDA LISO PERFEITO 325ML,33059000,10.79
07898016110263,LEITE PO INTEGRAL TRADICAO,04022110,8.113893805309734
07896094915176,ADOC PO ZERO CAL STEVIA 40G,21069090,5.89
07506195143872,AMAC DOWNY FRESCOR DE PRIMAVERA 500ML,38099190,41.160000000000004
07896098903049,AMAC YPE CONC 500ML,38099190,5.989999999999999
07896111944288,ESM IMP CREM SEREIA 15696,33043000,2.88
07894000021249,MEL KARO NATURAL PET 1X350G QTD. 1.00 UN,17023019,7.99
07804330007738,VHO TTO CHIL 8KM MER,22042100,21.64833333333333
07898928577512,ADOC PO FINN SUCRALOSE 50 ENV 11349,38249989,6.6899999999999995
07891000105030,CEREAL BAR NESTLE NESFIT MORANGO IO,19042000,1.25
05602003000497,COUVE FLOR SUPERCONG GELCAMPO 300G,07041000,4.39
07899264450866,LEGGING MSC TEX 1827,61046300,49.99
07891494087614,T.SP.COLORGIN DEC.VERMELHO 360,32082019,67.27692307692308
05602720014159,VINHO CART EA RES 75,22042100,125
07899544102164,LAMPADA ARTEK BCA ESP 25W127V 6400K,85393100,10.389999999999999
07896046700317,AGUA OXIGE LIGHTNER CREMOSA 100 ML VOLUME 20 UN,28470000,3.42
07898268910444,MANT PURE GHEE 480G,04059090,69.9
07896036094983,EXT TOM ELEFANTE 340G,20029090,4.09
03614613156824,ORGANIZADOR ARMAR NU,48192000,14.99
07891035285363,LIMPA VEJA PERFSEN 30%DESC CAMPESTRE 2LT,34022000,13.43
07898941911065,SUSTAGEN KIDS CHOCOLATE,21069090,23.69
07892949541590,TOALHA ROSTO SANTISTA PRATA TURQ 77,63026000,8.32421052631579
07896102583168,-SACHE KETCHUP KEINZ SC 192X8G,21032010,20.62
07614500010013,CHOC LACTA TOBLERONE LTE 100G,18063210,11.090000000000002
07894900093056,REFRIG GUAR FANTA 2L,22021000,5.625
07891035800061,VEJA X14 BANH PULV 5,34022000,10.290000000000001
07891035502606,LUSTRA MOV POLIFLOR LAVANDA 500ML,34052000,11.162068965517241
07898009435922,TINTURA SALON LINE COLOR TOTA 9.0 LOU MUI CL UN,33059000,10.01
07894904597888,EMPANADO SEARA TURM,16023230,6.99
07896111983669,COND INF PRIN DISNEY CINDERELA 250ML(IMP,33059000,46.49666666666667
07898904099182,COCO E CIA 1KG MEDIO,08011100,16.5
07896343087814,COLHER CAFE PRAFESTA LITTLE 8781 PCT 1 X 1 200UND,39241000,11.8
07891037169555,SH DIMENSION 3X1 AC SECOS 200M,33051000,12.085
07891242470026,LUSTRA MOV BRIO LAVANDA 200ML 16360,34052000,3.9200000000000004
07896005274088,FERM.FERMIX BIOL.INST. CXT 1 X 12 125G,21023000,74.6975
07896071024501,BISC MABEL ROSQ LIMAOGLACE 300G,19053100,4.09
07894904571963,CR VEG DORIANA SS 500G,15179090,4.99
05000265090056,WHISKY IMP.WHITE HORSE 1L 8A,22083020,534.931
07895500724937,VENT ARNO FORCE 3EM1 40CM VFM3,84145110,322.48
07891035285301,LIMP.VEJA MULTI USO PERFSENS AR.PURO 30%,34022000,3.99
07896326924297,CANETA ESFEROGRAFICA,96081000,3.601111111111111
07891024136201,ENX BUC COLG PLAX 25,33069000,11.75
07909224627297,SAND.IPANEMA DECK AZ/BC 37/42,64022000,19.99
07898953823578,FD MAMYPOKO FITA MEGA G 42UN,96190000,60.29
07896044955962,GIOVANNA BABY TOALHA UMD C/50,34011900,83.352
07899264444209,SHORTS MSC TEX  0713,61046300,25.99
07896000724564,NIELY GOLD SH 300M+CO 200M KIT HID CHOC,33051000,158.785
07898378180027,NECTAR MARATA UVA 1L,22029900,4.6899999999999995
07891022860566,AMACIANTE CONC MAGIA MON BIJOU 500ML,38099190,5.726875
07909224627303,CHIN IPAN DECK 25662-22412 3744,64022000,19.51
07894904575367,ALMONDEGA SEARA BOV 500G,16025000,17.39
07899706135306,CR LIMPEZA ELSEVE LIGHT POO 400ML SUPREM CON UN,33059000,44.77
07896072648126,ACUCAR COLORIDO MIL CORES BCO 80GR,17019100,3.4375
07891048046579,GELATINA PO DIET DR,21069029,2.29
57896102507176,MOLHO MANJERICAO QUERO SH 340G,21032010,21.6
07896029025345,MOLHO SALADA MASTERF,21039091,2.9899999999999998
07898055453192,BEB TOYA ACA BA 400G,04031000,3.9899999999999998
07891000049242,ALIM.INF.NESLTE,21042000,7.4833333333333325
07899779715443,CAMISETA MC MARINHO,61091000,25.99
07804300003234,VIN.CHIL.S.HELENA CA,22042100,55.2
07898910758363,DESINF BRINORT JASMIM 500ML,38089411,1.9300000000000002
07898080640826,BEB LACT ITALAC 200M,22029900,1.29375
07891515340278,"RF.LINGUICA FINA MISTA PERDIGAO UND 1 X 1 2,5KG",16010000,55.35
07896224800747,CAFE VACUO PREMIUM SANTA CLARA .,09012100,10.99
07896523101835,BANDEJA LAMINADA PRATA N 03 27X22CM,48236900,1.1875
07896547909400,GELAT PO CAMPIL ABACAXI 20G,21069029,1.35
02900000115484,PEROLA ABS SORTIDAS 1X25G,64022000,6.315789473684211
07804320120904,VINHO EMILIANA NOVAS,22042100,99.89999999999999
07898284250722,SORVETE FRUT ICE ACAI CTAPIOCA 2L,21050010,21.87
07892840257545,BATATA SENSACOES ELMA CHIPS PESTO 8,20052000,8.68
07899249636292,CAMISETA MC SPLASH B,61091000,15.99
07891095009916,SORVETE PO YOKI MORANGO 150G(YOK),21069029,73.90666666666667
03615008722891,SUNGA BCO AZL MHO TE,61123100,15.969999999999999
07898934595562,DIP LOKO BOOM 11G SA,17049090,2.8899999999999997
07890541090751,HAV HYPE MAR/AZUL AC,64022000,20.616666666666667
07896022203443,MAC SEMOLADO PENA GALO 500G,19021900,4.07
07896579350126,REFRIG GURY LIMAO 350ML PET,22021000,3.309090909090909
07899952614099,CAPA TRAVESSEIRO MAL,63021000,9.99
07896085864179,COND ACQUA KIDS MEL E GIRASSOL 250ML,33051000,8.563333333333334
07898596262406,CAIXA AMPLIFICADA TR,85185000,499
07898184380369,SACO TIO JOCA 30 L 10 UN HOSPITALAR UN,39232190,5.6
07898926762484,FRIGIDEIRA ALUMAZA N.20,76151000,12.99
07891010610210,CR HID J J BODY LOT DEO ROMA UVA 40,33049990,14.24
07896110061122,PAPEL TOALHA SNOB 2UN DECOR(E) - TNB12,48189090,373.78
07896012877913,FD POMPOM COLO DE MAE JUMBO P 28UN,96190000,21.59
07896027013115,JIMO OPEN AIR 300ML,38089119,17.99
07896000594525,NECTAR MAGUARY MARACUJA KIDS CARRO 200ML,22029900,1.5791666666666666
07909224697375,CHIN IPAN CITY 3340 26223-20354,64022000,17.79
07897664111004,LIMP MINUANO P 500M,34022000,2.9499999999999997
07897395040604,CERVEJA ITAIPAVA PILSEN 300ML,22030000,16.76
07898939072402,MOSTARDA ZERO POWER,21033021,10.5
08076809571951,MAC GRANO DURO SPAG,19021900,11.29
07894900031591,REFRIG FANTA LAR 2 5L PET,22021000,7.776285714285715
07891150047426,BRILHANTE 450ML ANTI,34022000,5.3307142857142855
07891008135626,OVO PASCOA SERENATA,18069000,38.99
07891000274729,OVO CHOC.NESTLE ALPINO,18069000,26.99
07897395040468,CERVEJA ITAIPAVA ZERO 355ML LN,22029100,6.0685714285714285
03614613878368,CANECA LISTRA COLOR,69111090,11.74
17896480659155,PEDRA S.SMART FLOR.24X35G,34022000,109.65666666666668
07898918029472,PEGADOR JOVEM BORDADOS CLASSICO UN,63080000,9.36
07896005800157,CAPPUCCINO 3 CORACOE,21011200,11.89
07896443134968,VENT.MALLORY DELSOS RS+ PR GLOD,84145990,156.99
07898538003562,BORRACHA MOLIN CORUJAS 2UN 22860,40169200,5.878
07891347641567,TAPETE RENAISSANCE 1,57024200,129.99
07891150030756,CR PENT SEDA OLEO HIDRATACAO 300ML,33059000,7.659090909090909
07898918955863,OVO VERMELHO GRANDE C/18UN,04072900,10.9
07899706149471,ANTHELIOS XL PROTECTFPS50 200ML,33049990,69.9
07898016110041,LEITE LIQ INT TRADICAO LONGA VIDA 1L,04012010,184.6
07896289210079,PAO HOT DOG BROT 350,19059090,6.85
07896007549306,ROUP INT PLENITUDE A,96190000,20.79
00742832326803,CASTANHA BRASIL VACUO 300G,08042010,24.990000000000002
07909224870136,CHIN IPANEMA NATURE,64022000,14.99
07896089082845,CAFE PILAO SENS INTE,09012100,13.19
07891150059528,BISC MINI MAIZENA MOLDADO LTECER 4,19059090,1.85
07898538008314,BORRACHA MOLIN TPR N,40169200,5.59
07896042006666,GARRAFA PLASUTIL GO COCA COLA 500ML,39249000,9.69
07891186893042,KIT 2 CUEC BOX LUPO,61071100,29.89
07896292001114,DROPS LOWCUCAR ZERO MORANGO 32G,21069060,6.99
07891035560866,DESODOR HARPIC POWER6 LAV 39G 20 OF,34022000,7.290000000000001
07896001048430,ESPONJA BETTANIN ESFREBOM PRATEADA,63079090,7.510000000000001
07893000052895,ESCONDIDINHO FRANGO SADIA 600G,16023290,17.39
07897161345513,MASC.TRAT.ALYNE DESAMARELADOR.,33059000,9.790000000000001
07896828000239,AGUA DE COCO KERO COCO TP 1L,20098921,10.1
07891175072564,FORM.PAPEL REGINA N.6 AMARELO,76071190,1.49
07896013561866,CR TRAT NOVEX TUDO DE BOM 1KG,33059000,14.481666666666667
07896237900816,AZEITONA RAIOL FAT 1,20057000,5.3500000000000005
03614610239001,PROTETOR DE SOL CR61,39269090,19.900000000000002
07896010100167,LENCOS UMED BABY POPPY AZUL C75UN,34011900,5.19
07897511730686,PORTA G-32A TORTA MINI 750G PRETA UN,39239000,136
07898130990581,IOG BDEST BUF GREGO,04031000,5.166666666666667
07896547907826,CEVADA CAMPIL 300G,21013000,8.79
07898490097074,COMED PLAST CAES GAT,39269090,15.69
07896036094495,MOLHO P/SALADA LIZA IOGURTE 234ML,21039091,4.99
07896547908151,MANJERONA CAMPIL 20G,12119090,3.69
07500435113465,DR GILL CLEAR GEL 82,33072090,26.406666666666666
07891010588847,DESOD AER J J ZERO PERFUME 150ML,33072010,12.14
07898951651142,POLPA FRUTTISOL CACAU 100G,20089900,2.07
07896075027041,FORMA ROCHEDO RETANG REV F3,76151000,38.53
07891177816869,DESOD SPRAY NIVEA FRESH ACTIVE 90ML,33072010,6.510000000000001
07898567710226,GOMA MAND SELECT REG,11081400,6.3
03609233015187,KIT DE UTENSILIOS CO,95030099,49.99
07891150043435,SH TRESEMME RECON E FORCA 200ML,33051000,8.252857142857144
07896004400358,AGUA DE COCO SOCOCO TP 200ML,20098990,6.738461538461538
07898064036423,FDA DI B EC XXG 24UN,96190000,22.688333333333336
07894904197699,FRANGO A PASSARINHO SEARA STEMP 1K,02071400,8.39
07891000255742,COOKIE NESFIT 60G BA,19053100,2.808289473684211
07898093780564,PANO CHAO FLANELADO A 40X66CM ITATEX 1X1UN QTD. 1.00 UN,63079090,4.89
07891962052427,PANETTONE BAUDU 750G LT,19052010,19.99
07896042026336,CESTO PLASUTIL TELADO TRIANG 6 9L 2,39249000,7.550000000000001
07891024031865,CR.DENT.COLGATE TOT12 CLEAN MINT L2+50%,33061000,11.99
07896658023323,MONTELAIR4MG 30COMP MAST,30049079,48.050000000000004
07896046708504,CHARMING SPR BRILHO ARGAN 200ML(CLS),33053000,26.325
07896256040326,GRANOLA KODILAR MIX CEREAIS PCT 1 X 1 300G,19049000,5.1
07894900503005,POWERADE SABOR LARANJA 500ML,22029900,4.45
07898275014579,LIMPA GRELHAS PRIME,39100012,15.056666666666667
07898343970417,FUBA MILHO D CARMINH,10059090,4.6499999999999995
07898268722139,GRAO BICO GRANO REHIDR 1 KG UN,07108000,13.82
27896490288779,FLOCAO DONA CLARA 500G,11022000,49.199999999999996
07896023085734,VIN NAC CHALISE BCO SECO 750ML,22042100,9.58
07891024174715,COND.PALMOLIVE CERAMIDAS FORCA,33059000,8.99
07891167015029,PATE ATUM G COSTA PIC 150G,16042010,8.440000000000001
07891040102518,ROLO ADESIVO SCOTCH BRITE,39191010,19.29
07899470803975,VARIVAXSTRIP 30COMP 300MG,30049099,26.45
07898933879052,MIN BROW JAC CH 150G,19059090,10.39
07891000014486,BEBIDA LACTEA MORANGO MOLICO 170G,21023000,3.5336363636363632
07891691028014,POTE VIDRO LISO INVICTA.,70139900,7.99
07896292360143,GELEIA PREDIL UVA 230G,20079910,5.99
07891515507947,LING CALAB PERD OURO PIMENTA 270G,16010000,8.59
07894650005712,REPELENTE L200P117ML,38089119,14.793846153846154
02000000024103,MAIZENA AMIDO MILHO 50X200G [DIVERSOS],11081200,70.71428571428571
07898192034636,NECTAR GOIABA SUFRES,22029900,4.69
07894650004104,PURIF AR GLADE LOVE,33074900,8.790000000000001
07891098040565,"CHA LEAO 1,5LT NATUR",22021000,11.973333333333334
07896000706010,KIT TINT COR TON LOURO ESC 6 0,33059000,9.73
07891150005495,SAB INT DOVE SHOWER,34013000,20.99
02900000052994,GEL EX-SET INCOLOR FRASCO 12X250G,33059000,36
07891150038554,LIMP BA TL DOY 450ML,34022000,7.615
07898293493899,RELVAZON BIOHAIR CCP 300ML DETOX OLEO CO,33059000,32.88333333333333
07894900701159,REFRIG COCA COLA ZERO 310ML LT,22021000,2.49
07896229960194,AMPOLA SKAFE OLEO ARGAN 24X10ML(SKF),33059000,31.466666666666665
07891008339017,COBERTURA GAROTO CHOC BCO 1KG,17049010,26.45
07891224366729,HAV.TOP MIX VDE LAG/FLAM 36(E) - 41155497936356,64022000,37.22666666666667
07898187600921,ALHO TRITURADO PETRY 450G PO,20059900,16.99
07891962053738,BISC AMANT VISC LTE 335G 8984,19053100,4.689318181818182
07891150025288,AMAC CONC COMFORT OL,38099190,8.19
07896945400332,CATCHUP TRAD TAMBAU 400G,21032010,3.5500000000000003
07891150055629,SHAMP.SEDA BOOM LIBERADO UND 1 X 1 325ML,33051000,32.46
07896547906768,ERVA CIDREIRA CAMPIL 8G,12119090,3.5
07896547501369,COQUETEL FELINA COMPOSTO 1 LT UN,22060090,6.9799999999999995
07891024037973,CREME DENT COLGATE TRIPLA ACAO MENT 180G,33061000,105.3
07891150037427,COND SEDA PRETOS REST INSTANT 325ML,33059000,8.19
07891050001108,CACHACA S.FRANCISCO,22084000,38.81428571428571
07897105200137,REFRIG GUAR TUCHAUA CH 350ML LT,22021000,1.8585714285714285
07898910930011,PASTA ALHO REAL 200G,07032090,7.99
07909510060302,CHIN IPAN TRENDY 26026-24683 3340,64022000,17.845
07797453066273,RACAO PEDIGREE JR 3KG,23091000,43.69
07891132019069,SABOR A MI AJINAMOTO,21039021,12.5
07898562610439,MOUSE S FIO NEWLINK,84716053,34.99
07896002364546,TORTILHA BIMBO RAP 10 FIT 330G,19059090,12.297142857142857
07898623951945,SHAM.SALON LINE MEULISO LOIRO PRATEADO,33051000,16.89
07896509974514,TINT PERM INF VER BEAUTY COLOR 42.26,33059000,11.49
07891155040439,PRATO DURALEX SOBRE BLANC 19CM,70134900,9.02
07899026464254,#CONDIC.FRUCTIS STOP QUEDA 200,33059000,80.98
07896481130373,MINGAU DE ARROZ CORILON 230GR,19011090,3.354444444444445
07896006400622,PAPEL HIG LE BLANC PERF 30M L8P7,48181000,8.19
07896085865336,LO HID ORIGEM 500ML,33072010,8.28
07896369614858,MISTURA BOLO LARANJA MARIZA 400G,19012000,3.0646153846153847
07891025113003,SOBREM DANETTE CHOCO,04100000,6.790000000000001
07896011102825,BISC ROSQ CHOC RAD CAU PARATI 335G,19053100,4.09
07613034909480,LEITE PO NAN SL 400GR,21069090,51.39
07891025110668,IOG DANONINHO P LEVA,04061090,2.276666666666667
07891150043206,COND.SEDA HID.E BAIXO POO,33059000,9.99
07896002909099,COLONIA SEIVAS DO CAMPO 120ML ALFAZEMA UN,33072010,11.99
07891022856040,EVITA MOFO MON BIJOU PUREZA 130G,28272090,7.090000000000001
07896547909721,NOZ MOSC CAMPIL PO 5G,09081100,2.75
07899619914043,CANECA RUVOLO CHOPP MALTZ 500ML 807,70133700,11.540000000000001
07891035800078,VEJA BANH 500ML 30%,34022000,10.6
07898510454078,RACAO PRIMOGATO P/GAT.PREMIUM CARN.LEITE,23091000,13.989999999999998
07896300500974,"FOLHA ALUMINIO 0,45X4M PRATSY UND 1 X 1 1ROLO",76072000,14.75
03610882157036,POTE HERMETICO TAMPA,70109022,16.865
07891175007580,VELA REGINA ANIV CART AZUL N 7,34060000,2.0100000000000002
07899868301137,POTE CRIPPA VERM 2 3L 40603009,39241000,14.770000000000001
03615005407418,MANTA S MAND B PRI18,63014000,49.99
07891035224102,LIMPA VIDROS VEJA VIDREX CR PULV 500ML,34022000,12.9
07894650005705,MM CAIXA ACOPLADA DUO 47GX48,69109000,14.79
04005808925216,ST LIQ NIVEA 250ML F,34013000,7.975
07909510158825,CHIN IPAN DECK 3744 2566223775,64022000,19.53
07891000089255,BISC RECH MOCA NESTL,19053100,3.2299999999999995
07897161345025,MASC TRAT.ALYNE FORCA/BRILHO 1KG,33059000,8.35
07896004708683,G SIMETICONA125MG 10CAP GER,30049099,8.9
07891035228322,LIMP VEJA LIMP PESADA ORIGINAL 4L,34022000,35.97
00000078924529,DESOD ROLLON DOVE INVISIBLE DRY 50M,33072010,7.892222222222222
07893000486744,HAMBURG FGO SAD HFRC 672G CX,16023210,18.389999999999997
08076808060654,MAC FARFALLE BARILLA,19021900,9.69
07891527000771,SOBRECOXA COPACOL,02071400,9.5
07896359016266,ASSENTO ROSA SR 8184,39222000,19.89
07896012877951,FD POMPOM COLO DE MAE JUMBO SXG 14U,96190000,21.59
07896018700536,LENCO UMED.INTIMUS FEM.S/PERFUME KIMBERL,48182000,8.49
07896279103787,OLEO CORPO MURIELAMENDOASC/COLAGEN 100ML,33072090,8.99
07896523107455,VELA ANIVERSARIO BIG NUMEOR ROSA N9,34060000,1.9833333333333334
07896104999905,GUARD PAPEL MILI 21X22 C/50,48183000,36.21222222222222
07896021626304,DESODOR LIMPPANO PASTIL ADES FRES L,38089419,5.5600000000000005
07896025513969,ESC CAB MARCO BONI CORPO ARREDOND 7,96032900,15.59
27891152333088,MASSA LASANHA FORTALEZA SEMOLA CXA 1 X 20 500G,19021900,150.57
07896004400686,LEITE COCO SOCOCO RTC 200ML VD,20098990,5.1899999999999995
